xxxx;;;;;;;;;;;;;;x
PROV2364;莱格特;;;;;;;;;;X
PROV2365;加马什;;;;;;;;;;X
PROV2366;奥谢;;;;;;;;;;X
PROV2367;阿兹布鲁克;;;;;;;;;;X
PROV2368;伊尔松;;;;;;;;;;X
PROV2369;纳慕尔;;;;;;;;;;X
PROV2370;巴斯托涅;;;;;;;;;;X
PROV2371;比特堡;;;;;;;;;;X
PROV2372;波恩;;;;;;;;;;X
PROV2373;科布伦茨;;;;;;;;;;X
PROV2374;美因河畔—法兰克福地区;;;;;;;;;;X
PROV2375;格尔恩豪森;;;;;;;;;;X
PROV2376;施韦因福特;;;;;;;;;;X
PROV2377;哈勒;;;;;;;;;;X
PROV2378;兹维考;;;;;;;;;;X
PROV2379;阿尔登堡;;;;;;;;;;X
PROV2380;范斯多夫;;;;;;;;;;X
PROV2381;利贝雷茨;;;;;;;;;;X
PROV2382;瓦尔登堡;;;;;;;;;;X
PROV2383;朗根比劳;;;;;;;;;;X
PROV2384;波伊登;;;;;;;;;;X
PROV2385;奥珀伦;;;;;;;;;;X
PROV2386;卡托维兹;;;;;;;;;;X
PROV2387;赫梅尔尼克;;;;;;;;;;X
PROV2388;桑多梅日;;;;;;;;;;X
PROV2389;比乌戈拉伊;;;;;;;;;;X
PROV2390;托马舒夫—卢布林;;;;;;;;;;X
PROV2391;霍洛肖;;;;;;;;;;X
PROV2392;杜布诺;;;;;;;;;;X
PROV2393;舍佩托夫卡;;;;;;;;;;X
PROV2394;白蔡尔科维;;;;;;;;;;X
PROV2395;卡哈利克;;;;;;;;;;X
PROV2396;伊万季夫;;;;;;;;;;X
PROV2397;雅赫特恩;;;;;;;;;;X
PROV2398;佐罗托诺夏;;;;;;;;;;X
PROV2399;卢布尼伊;;;;;;;;;;X
PROV2400;舒托夫伊;;;;;;;;;;X
PROV2401;哈尔科夫;;;;;;;;;;X
PROV2402;维利加布尔卢克;;;;;;;;;;X
PROV2403;瓦卢伊基;;;;;;;;;;X
PROV2404;罗温卡;;;;;;;;;;X
PROV2405;罗索希;;;;;;;;;;X
PROV2406;坎捷米罗夫卡;;;;;;;;;;X
PROV2407;博古恰尔;;;;;;;;;;X
PROV2408;彼得罗巴甫洛夫;;;;;;;;;;X
PROV2409;米哈伊洛夫卡;;;;;;;;;;X
PROV2410;尼日涅多尔戈夫斯基;;;;;;;;;;X
PROV2411;乌留平斯基;;;;;;;;;;X
PROV2412;莫尔德温采沃;;;;;;;;;;X
PROV2413;丹尼洛夫卡;;;;;;;;;;X
PROV2414;彼得罗夫瓦尔;;;;;;;;;;X
PROV2415;别列日诺夫卡;;;;;;;;;;X
PROV2416;旧波尔塔夫卡;;;;;;;;;;X
PROV2417;阿加弗洛伊卡;;;;;;;;;;X
PROV2418;亚历山德罗夫盖;;;;;;;;;;X
PROV2419;富尔马诺沃;;;;;;;;;;X
PROV2420;克拉斯诺戈尔斯科耶;;;;;;;;;;X
PROV2421;德占加拉;;;;;;;;;;X
PROV2422;瑟堡;;;;;;;;;;X
PROV2423;迪耶普;;;;;;;;;;X
PROV2424;阿比维尔;;;;;;;;;;X
PROV2425;亚眠;;;;;;;;;;X
PROV2426;坎布拉;;;;;;;;;;X
PROV2427;菲利普维尔;;;;;;;;;;X
PROV2428;迪南特;;;;;;;;;;X
PROV2429;卢森堡;;;;;;;;;;X
PROV2430;特里尔;;;;;;;;;;X
PROV2431;威斯巴登;;;;;;;;;;X
PROV2432;美因茨;;;;;;;;;;X
PROV2433;达姆施塔特;;;;;;;;;;X
PROV2434;维尔茨堡;;;;;;;;;;X
PROV2435;科堡;;;;;;;;;;X
PROV2436;普劳恩;;;;;;;;;;X
PROV2437;奥厄;;;;;;;;;;X
PROV2438;拉贝河畔乌斯季;;;;;;;;;;X
PROV2439;切斯卡利帕;;;;;;;;;;X
PROV2440;特鲁特诺夫;;;;;;;;;;X
PROV2441;格拉茨;;;;;;;;;;X
PROV2442;尼斯;;;;;;;;;;X
PROV2443;格列维茨;;;;;;;;;;X
PROV2444;索思诺维茨;;;;;;;;;;X
PROV2445;克拉科夫;;;;;;;;;;X
PROV2446;斯塔舒夫;;;;;;;;;;X
PROV2447;斯塔沃—沃拉;;;;;;;;;;X
PROV2448;加洛斯罗;;;;;;;;;;X
PROV2449;索卡尔;;;;;;;;;;X
PROV2450;克尔舍密涅克;;;;;;;;;;X
PROV2451;伊贾斯拉夫;;;;;;;;;;X
PROV2452;波隆内;;;;;;;;;;X
PROV2453;塔拉斯察;;;;;;;;;;X
PROV2454;尼古拉耶夫;;;;;;;;;;X
PROV2455;巴尔伊什弗卡;;;;;;;;;;X
PROV2456;多曼托夫;;;;;;;;;;X
PROV2457;奥布隆;;;;;;;;;;X
PROV2458;霍罗尔;;;;;;;;;;X
PROV2459;瓦尔基;;;;;;;;;;X
PROV2460;楚古耶夫;;;;;;;;;;X
PROV2461;卡缅卡;;;;;;;;;;X
PROV2462;帕克洛夫斯科捷;;;;;;;;;;X
PROV2463;坎捷米罗夫卡;;;;;;;;;;X
PROV2464;沃格科诺夫卡;;;;;;;;;;X
PROV2465;索霍诺夫卡;;;;;;;;;;X
PROV2466;巴甫洛夫;;;;;;;;;;X
PROV2467;梅谢尔雅科夫;;;;;;;;;;X
PROV2468;卡拉切耶夫;;;;;;;;;;X
PROV2469;涅哈耶夫;;;;;;;;;;X
PROV2470;诺沃安尼宁;;;;;;;;;;X
PROV2471;米哈伊洛夫卡;;;;;;;;;;X
PROV2472;穆拉夫利;;;;;;;;;;X
PROV2473;卡密欣;;;;;;;;;;X
PROV2474;莱乌奇诺弗卡;;;;;;;;;;X
PROV2475;哈尔科夫卡;;;;;;;;;;X
PROV2476;泽尔诺威伊;;;;;;;;;;X
PROV2477;卡兹塔洛夫卡;;;;;;;;;;X
PROV2478;朱尔杜斯;;;;;;;;;;X
PROV2479;乌谢尼诺;;;;;;;;;;X
PROV2480;阿克萨伊克;;;;;;;;;;X
PROV2481;卡伦坦;;;;;;;;;;X
PROV2482;卡昂;;;;;;;;;;X
PROV2483;勒阿弗尔;;;;;;;;;;X
PROV2484;鲁昂;;;;;;;;;;X
PROV2485;阿拉斯;;;;;;;;;;X
PROV2486;圣昆汀;;;;;;;;;;X
PROV2487;拉昂;;;;;;;;;;X
PROV2488;色当;;;;;;;;;;X
PROV2489;亚伦;;;;;;;;;;X
PROV2490;萨尔路易;;;;;;;;;;X
PROV2491;圣文德尔;;;;;;;;;;X
PROV2492;凯泽斯劳滕;;;;;;;;;;X
PROV2493;曼海姆;;;;;;;;;;X
PROV2494;巴特基辛根;;;;;;;;;;X
PROV2495;索讷堡;;;;;;;;;;X
PROV2496;霍夫;;;;;;;;;;X
PROV2497;卡罗维瓦利;;;;;;;;;;X
PROV2498;霍穆托夫;;;;;;;;;;X
PROV2499;克拉德诺;;;;;;;;;;X
PROV2500;宁布尔克;;;;;;;;;;X
PROV2501;赫拉德茨克拉洛韦;;;;;;;;;;X
PROV2502;耶瑟尼克;;;;;;;;;;X
PROV2503;拉蒂沃尔;;;;;;;;;;X
PROV2504;扎维尔切;;;;;;;;;;X
PROV2505;切尔扎诺;;;;;;;;;;X
PROV2506;布斯科—兹德鲁伊;;;;;;;;;;X
PROV2507;米莱克;;;;;;;;;;X
PROV2508;兰卡特;;;;;;;;;;X
PROV2509;利沃夫;;;;;;;;;;X
PROV2510;莱兹尔肖;;;;;;;;;;X
PROV2511;沃洛基斯克;;;;;;;;;;X
PROV2512;斯塔诺夫科斯兹扬兹尼夫;;;;;;;;;;X
PROV2513;特季伊夫;;;;;;;;;;X
PROV2514;博胡斯拉夫;;;;;;;;;;X
PROV2515;别列赞;;;;;;;;;;X
PROV2516;卡尼伏;;;;;;;;;;X
PROV2517;切尔卡瑟;;;;;;;;;;X
PROV2518;哥罗宾诺;;;;;;;;;;X
PROV2519;波尔塔瓦;;;;;;;;;;X
PROV2520;兹米伊夫;;;;;;;;;;X
PROV2521;库普扬斯克;;;;;;;;;;X
PROV2522;新普斯科夫;;;;;;;;;;X
PROV2523;马尔科夫卡;;;;;;;;;;X
PROV2524;切尔特克沃;;;;;;;;;;X
PROV2525;马尔谢夫斯科;;;;;;;;;;X
PROV2526;舍斯塔科瓦;;;;;;;;;;X
PROV2527;梅谢克夫斯卡亚;;;;;;;;;;X
PROV2528;米古林斯卡亚;;;;;;;;;;X
PROV2529;索隆卡;;;;;;;;;;X
PROV2530;阿列克谢耶夫斯卡亚;;;;;;;;;;X
PROV2531;库姆尔岑斯卡;;;;;;;;;;X
PROV2532;弗罗洛沃;;;;;;;;;;X
PROV2533;奥利霍夫卡;;;;;;;;;;X
PROV2534;尼古拉耶斯卡亚—斯洛波达;;;;;;;;;;X
PROV2535;梅廖拉托尔;;;;;;;;;;X
PROV2536;沃扬卡;;;;;;;;;;X
PROV2537;托尔贡;;;;;;;;;;X
PROV2538;底歇林;;;;;;;;;;X
PROV2539;卡拉苏;;;;;;;;;;X
PROV2540;因迭尔博尔斯基;;;;;;;;;;X
PROV2541;莫尔莱;;;;;;;;;;X
PROV2542;拉尼翁;;;;;;;;;;X
PROV2543;格兰维尔;;;;;;;;;;X
PROV2544;法莱斯;;;;;;;;;;X
PROV2545;利雪;;;;;;;;;;X
PROV2546;勒谢特尔恩布雷;;;;;;;;;;X
PROV2547;博韦;;;;;;;;;;X
PROV2548;贡比涅;;;;;;;;;;X
PROV2549;苏瓦松;;;;;;;;;;X
PROV2550;兰斯;;;;;;;;;;X
PROV2551;隆吉永;;;;;;;;;;X
PROV2552;卡特农;;;;;;;;;;X
PROV2553;萨尔布吕肯;;;;;;;;;;X
PROV2554;阿莎芬堡;;;;;;;;;;X
PROV2555;本森海姆;;;;;;;;;;X
PROV2556;威尔特海姆;;;;;;;;;;X
PROV2557;基特辛根;;;;;;;;;;X
PROV2558;纽伦堡;;;;;;;;;;X
PROV2559;维登;;;;;;;;;;X
PROV2560;玛丽安斯基—兰泽;;;;;;;;;;X
PROV2561;拉孔;;;;;;;;;;X
PROV2562;布拉格;;;;;;;;;;X
PROV2563;库特纳霍拉;;;;;;;;;;X
PROV2564;捷斯卡—切布瓦;;;;;;;;;;X
PROV2565;克尔诺瓦;;;;;;;;;;X
PROV2566;雷布尼克;;;;;;;;;;X
PROV2567;切森;;;;;;;;;;X
PROV2568;梅尔肖;;;;;;;;;;X
PROV2569;塔尔鲁夫;;;;;;;;;;X
PROV2570;热舒夫;;;;;;;;;;X
PROV2571;萨诺克;;;;;;;;;;X
PROV2572;佐尔基辅;;;;;;;;;;X
PROV2573;捷尔诺波尔;;;;;;;;;;X
PROV2574;克拉斯里夫;;;;;;;;;;X
PROV2575;文尼茨亚;;;;;;;;;;X
PROV2576;查赫科夫;;;;;;;;;;X
PROV2577;塔拉夏;;;;;;;;;;X
PROV2578;克尔逊—谢夫钦基;;;;;;;;;;X
PROV2579;克雷门楚茨;;;;;;;;;;X
PROV2580;柯尔诺拜;;;;;;;;;;X
PROV2581;克拉斯诺达尔姆;;;;;;;;;;X
PROV2582;克拉斯诺拉;;;;;;;;;;X
PROV2583;巴拉克利亚;;;;;;;;;;X
PROV2584;斯瓦托沃;;;;;;;;;;X
PROV2585;比洛沃德斯克;;;;;;;;;;X
PROV2586;米佳金斯卡亚;;;;;;;;;;X
PROV2587;迪比;;;;;;;;;;X
PROV2588;卡拉斯诺夫卡;;;;;;;;;;X
PROV2589;克洛德兹;;;;;;;;;;X
PROV2590;顿斯科伊;;;;;;;;;;X
PROV2591;尼泽尼—埃尔马科夫斯基;;;;;;;;;;X
PROV2592;维奥申斯卡亚;;;;;;;;;;X
PROV2593;布卡诺夫斯卡亚;;;;;;;;;;X
PROV2594;谢缅费洛维奇;;;;;;;;;;X
PROV2595;洛戈;;;;;;;;;;X
PROV2596;戈尔诺巴里科里伊;;;;;;;;;;X
PROV2597;亚历山大罗夫斯卡;;;;;;;;;;X
PROV2598;格梅林卡;;;;;;;;;;X
PROV2599;帕拉索夫卡;;;;;;;;;;X
PROV2600;阿加尔图;;;;;;;;;;X
PROV2601;比桑;;;;;;;;;;X
PROV2602;皮亚季马尔斯科耶;;;;;;;;;;X
PROV2603;恰帕耶夫;;;;;;;;;;X
PROV2604;安普瓜;;;;;;;;;;X
PROV2605;布雷斯特;;;;;;;;;;X
PROV2606;卡海克斯—珀洛古尔;;;;;;;;;;X
PROV2607;圣洛;;;;;;;;;;X
PROV2608;圣马洛;;;;;;;;;;X
PROV2609;莫尔坦;;;;;;;;;;X
PROV2610;阿让坦;;;;;;;;;;X
PROV2611;埃弗勒;;;;;;;;;;X
PROV2612;弗农;;;;;;;;;;X
PROV2613;巴黎;;;;;;;;;;X
PROV2614;夏托提利;;;;;;;;;;X
PROV2615;夏尔勒维尔—梅兹耶尔;;;;;;;;;;X
PROV2616;圣梅内乌尔德;;;;;;;;;;X
PROV2617;圣米海尔;;;;;;;;;;X
PROV2618;梅斯;;;;;;;;;;X
PROV2619;皮尔马森斯;;;;;;;;;;X
PROV2620;路德维希港;;;;;;;;;;X
PROV2621;莫斯巴赫;;;;;;;;;;X
PROV2622;罗腾堡;;;;;;;;;;X
PROV2623;班堡;;;;;;;;;;X
PROV2624;安堡;;;;;;;;;;X
PROV2625;切布;;;;;;;;;;X
PROV2626;比尔森;;;;;;;;;;X
PROV2627;贝劳恩;;;;;;;;;;X
PROV2628;佩尔赫日莫夫;;;;;;;;;;X
PROV2629;帕尔杜比采;;;;;;;;;;X
PROV2630;桑珀克;;;;;;;;;;X
PROV2631;俄斯特拉发;;;;;;;;;;X
PROV2632;奥帕瓦;;;;;;;;;;X
PROV2633;别尔斯克—比亚瓦;;;;;;;;;;X
PROV2634;波赫尼亚;;;;;;;;;;X
PROV2635;哥利治;;;;;;;;;;X
PROV2636;普热梅希尔;;;;;;;;;;X
PROV2637;桑博尔;;;;;;;;;;X
PROV2638;索洛佐夫;;;;;;;;;;X
PROV2639;拉诺采;;;;;;;;;;X
PROV2640;赫梅利尼茨基;;;;;;;;;;X
PROV2641;伊利特斯;;;;;;;;;;X
PROV2642;莫纳斯特耶谢切;;;;;;;;;;X
PROV2643;里希安卡;;;;;;;;;;X
PROV2644;荷鲁迪斯切;;;;;;;;;;X
PROV2645;斯米拉;;;;;;;;;;X
PROV2646;克列緬丘格;;;;;;;;;;X
PROV2647;科贝尔瓦基;;;;;;;;;;X
PROV2648;霍万希纳;;;;;;;;;;X
PROV2649;伊久姆;;;;;;;;;;X
PROV2650;利西昌斯克;;;;;;;;;;X
PROV2651;卢甘斯克;;;;;;;;;;X
PROV2652;戈尔恩捷克季;;;;;;;;;;X
PROV2653;胡托尔切博托夫卡;;;;;;;;;;X
PROV2654;米列罗沃;;;;;;;;;;X
PROV2655;焦格捷沃;;;;;;;;;;X
PROV2656;维赫尔内马克耶夫卡亚;;;;;;;;;;X
PROV2657;巴兹基;;;;;;;;;;X
PROV2658;博罗夫斯卡亚;;;;;;;;;;X
PROV2659;佩列拉佐夫斯基;;;;;;;;;;X
PROV2660;克列缅斯卡亚;;;;;;;;;;X
PROV2661;伊洛夫利亚;;;;;;;;;;X
PROV2662;杜博夫卡;;;;;;;;;;X
PROV2663;克拉斯诺谢列茨;;;;;;;;;;X
PROV2664;老城—伊万特索夫卡;;;;;;;;;;X
PROV2665;波尔切维克;;;;;;;;;;X
PROV2666;布尔利;;;;;;;;;;X
PROV2667;贝喀塔伊;;;;;;;;;;X
PROV2668;因德尔;;;;;;;;;;X
PROV2669;库斯湾;;;;;;;;;;X
PROV2670;萨瑟林;;;;;;;;;;X
PROV2671;坎佩尔;;;;;;;;;;X
PROV2672;洛斯特伦;;;;;;;;;;X
PROV2673;迪南;;;;;;;;;;X
PROV2674;富热尔;;;;;;;;;;X
PROV2675;拉斐尔特;;;;;;;;;;X
PROV2676;雷格勒;;;;;;;;;;X
PROV2677;德勒;;;;;;;;;;X
PROV2678;莫城;;;;;;;;;;X
PROV2679;朱阿尔;;;;;;;;;;X
PROV2680;埃佩尔奈;;;;;;;;;;X
PROV2681;夏农—昂—香槟;;;;;;;;;;X
PROV2682;凡尔登;;;;;;;;;;X
PROV2683;南希;;;;;;;;;;X
PROV2684;萨尔格米讷;;;;;;;;;;X
PROV2685;朗道;;;;;;;;;;X
PROV2686;迪堡;;;;;;;;;;X
PROV2687;斯图加特;;;;;;;;;;X
PROV2688;克莱尔斯海姆;;;;;;;;;;X
PROV2689;拜罗伊特;;;;;;;;;;X
PROV2690;施万多夫;;;;;;;;;;X
PROV2691;塔霍夫;;;;;;;;;;X
PROV2692;普利布兰;;;;;;;;;;X
PROV2693;塔博尔;;;;;;;;;;X
PROV2694;伊赫拉瓦;;;;;;;;;;X
PROV2695;布尔诺;;;;;;;;;;X
PROV2696;奥诺穆茨;;;;;;;;;;X
PROV2697;诺瓦基辛;;;;;;;;;;X
PROV2698;日里纳;;;;;;;;;;X
PROV2699;新塔尔戈;;;;;;;;;;X
PROV2700;新松奇;;;;;;;;;;X
PROV2701;克洛斯诺;;;;;;;;;;X
PROV2702;多尔涅;;;;;;;;;;X
PROV2703;多罗比奇;;;;;;;;;;X
PROV2704;布热希尼;;;;;;;;;;X
PROV2705;奥尔德克;;;;;;;;;;X
PROV2706;杰莫尔尼卡;;;;;;;;;;X
PROV2707;哈伊斯伊恩;;;;;;;;;;X
PROV2708;兹沃尼赫达卡;;;;;;;;;;X
PROV2709;瓦卢丁;;;;;;;;;;X
PROV2710;季维迪克威;;;;;;;;;;X
PROV2711;沃朵霍夫耶斯齐;;;;;;;;;;X
PROV2712;第聂伯罗捷尔任斯克;;;;;;;;;;X
PROV2713;诺沃莫斯科夫斯基大区;;;;;;;;;;X
PROV2714;巴尔文科维;;;;;;;;;;X
PROV2715;斯拉维扬斯克;;;;;;;;;;X
PROV2716;布兰卡;;;;;;;;;;X
PROV2717;多列士;;;;;;;;;;X
PROV2718;卡缅斯克—沙廷斯基;;;;;;;;;;X
PROV2719;柯拉斯尼伊苏林;;;;;;;;;;X
PROV2720;贝拉亚—库里特亚;;;;;;;;;;X
PROV2721;吉姆伊佐夫;;;;;;;;;;X
PROV2722;卡莎莉;;;;;;;;;;X
PROV2723;尼哲尼—亚布罗诺夫斯基;;;;;;;;;;X
PROV2724;谢利瓦诺夫斯卡亚;;;;;;;;;;X
PROV2725;喀尔穆伊科维斯基;;;;;;;;;;X
PROV2726;卡拉什;;;;;;;;;;X
PROV2727;页洛夫卡;;;;;;;;;;X
PROV2728;杰米多夫;;;;;;;;;;X
PROV2729;佐洛塔;;;;;;;;;;X
PROV2730;凯萨茨科耶;;;;;;;;;;X
PROV2731;直耶恩巴特;;;;;;;;;;X
PROV2732;阿伊巴什;;;;;;;;;;X
PROV2733;塔什;;;;;;;;;;X
PROV2734;巴扎尔楚兰;;;;;;;;;;X
PROV2735;罗斯堡;;;;;;;;;;X
PROV2736;切马尔特;;;;;;;;;;X
PROV2737;洛里昂;;;;;;;;;;X
PROV2738;蓬蒂维;;;;;;;;;;X
PROV2739;雷恩;;;;;;;;;;X
PROV2740;马耶讷;;;;;;;;;;X
PROV2741;勒芒;;;;;;;;;;X
PROV2742;夏特尔;;;;;;;;;;X
PROV2743;凡尔赛;;;;;;;;;;X
PROV2744;梅伦;;;;;;;;;;X
PROV2745;赛萨讷;;;;;;;;;;X
PROV2746;特鲁瓦;;;;;;;;;;X
PROV2747;圣迪济耶;;;;;;;;;;X
PROV2748;托乌尔;;;;;;;;;;X
PROV2749;卢内维;;;;;;;;;;X
PROV2750;维桑堡;;;;;;;;;;X
PROV2751;卡尔斯鲁尔;;;;;;;;;;X
PROV2752;蒂宾根;;;;;;;;;;X
PROV2753;施瓦本格明德;;;;;;;;;;X
PROV2754;安斯巴赫;;;;;;;;;;X
PROV2755;纽马克;;;;;;;;;;X
PROV2756;查姆;;;;;;;;;;X
PROV2757;多马利日采;;;;;;;;;;X
PROV2758;皮塞克;;;;;;;;;;X
PROV2759;索布斯拉夫;;;;;;;;;;X
PROV2760;特莱比克;;;;;;;;;;X
PROV2761;斯维塔威;;;;;;;;;;X
PROV2762;兹林;;;;;;;;;;X
PROV2763;波瓦兹克—比斯特里卡;;;;;;;;;;X
PROV2764;马丁;;;;;;;;;;X
PROV2765;盖兹马洛克;;;;;;;;;;X
PROV2766;普雷索夫;;;;;;;;;;X
PROV2767;比尔辛;;;;;;;;;;X
PROV2768;波里斯拉夫;;;;;;;;;;X
PROV2769;斯坦尼斯拉沃夫;;;;;;;;;;X
PROV2770;斯卡拉特;;;;;;;;;;X
PROV2771;多纳维提斯;;;;;;;;;;X
PROV2772;塔尔金;;;;;;;;;;X
PROV2773;塔尔尼;;;;;;;;;;X
PROV2774;诺沃亚尔克杭赫尔斯克;;;;;;;;;;X
PROV2775;斯波拉;;;;;;;;;;X
PROV2776;季布里夫;;;;;;;;;;X
PROV2777;斯维沃德斯克;;;;;;;;;;X
PROV2778;维克诺德尼普罗夫斯克;;;;;;;;;;X
PROV2779;帕夫洛赫拉德;;;;;;;;;;X
PROV2780;克拉马托尔斯克;;;;;;;;;;X
PROV2781;鲁奇克拉斯;;;;;;;;;;X
PROV2782;克列平斯卡亚;;;;;;;;;;X
PROV2783;沙赫迪;;;;;;;;;;X
PROV2784;沙赫特;;;;;;;;;;X
PROV2785;第顿涅茨;;;;;;;;;;X
PROV2786;谢米卡拉科尔斯克;;;;;;;;;;X
PROV2787;康斯坦丁诺夫斯克;;;;;;;;;;X
PROV2788;伊铃卡;;;;;;;;;;X
PROV2789;第梅切特卡;;;;;;;;;;X
PROV2790;新雅普金;;;;;;;;;;X
PROV2791;苏罗维基诺;;;;;;;;;;X
PROV2792;诺维伊—罗加奇克地区;;;;;;;;;;X
PROV2793;沃尔兹斯基;;;;;;;;;;X
PROV2794;斯捷普诺伊;;;;;;;;;;X
PROV2795;把恰;;;;;;;;;;X
PROV2796;得占里别克;;;;;;;;;;X
PROV2797;哲迪拜;;;;;;;;;;X
PROV2798;德赞纳塔拉;;;;;;;;;;X
PROV2799;新卡赞卡;;;;;;;;;;X
PROV2800;默特尔波恩;;;;;;;;;;X
PROV2801;克雷特湖;;;;;;;;;;X
PROV2802;圣纳泽尔;;;;;;;;;;X
PROV2803;布莱恩;;;;;;;;;;X
PROV2804;拉瓦尔;;;;;;;;;;X
PROV2805;阿朗松;;;;;;;;;;X
PROV2806;旺多姆;;;;;;;;;;X
PROV2807;安吉维尔;;;;;;;;;;X
PROV2808;奥尔良;;;;;;;;;;X
PROV2809;森斯;;;;;;;;;;X
PROV2810;艾克斯昂诺特;;;;;;;;;;X
PROV2811;巴叙尔欧布;;;;;;;;;;X
PROV2812;讷沙托;;;;;;;;;;X
PROV2813;查尔梅斯;;;;;;;;;;X
PROV2814;希尔梅克;;;;;;;;;;X
PROV2815;斯特拉斯堡;;;;;;;;;;X
PROV2816;普弗茨海姆;;;;;;;;;;X
PROV2817;罗伊特林根;;;;;;;;;;X
PROV2818;海登海姆;;;;;;;;;;X
PROV2819;埃希斯泰德;;;;;;;;;;X
PROV2820;雷根斯堡;;;;;;;;;;X
PROV2821;德根多夫;;;;;;;;;;X
PROV2822;苏塞斯;;;;;;;;;;X
PROV2823;布杰约维蔡;;;;;;;;;;X
PROV2824;金蒂楚夫—赫拉德克;;;;;;;;;;X
PROV2825;兹诺伊莫;;;;;;;;;;X
PROV2826;新梅斯托;;;;;;;;;;X
PROV2827;特伦钦;;;;;;;;;;X
PROV2828;普列维扎;;;;;;;;;;X
PROV2829;鲁森比洛克;;;;;;;;;;X
PROV2830;斯皮什新;;;;;;;;;;X
PROV2831;胡门内;;;;;;;;;;X
PROV2832;斯瓦拉瓦;;;;;;;;;;X
PROV2833;斯孔恩;;;;;;;;;;X
PROV2834;斯特里;;;;;;;;;;X
PROV2835;科佐特克;;;;;;;;;;X
PROV2836;卡缅涅茨—波多利斯基;;;;;;;;;;X
PROV2837;乌曼;;;;;;;;;;X
PROV2838;哈尔沃隆;;;;;;;;;;X
PROV2839;卡特里诺皮尔;;;;;;;;;;X
PROV2840;卡皮塔尼夫卡;;;;;;;;;;X
PROV2841;卡玛尼安卡;;;;;;;;;;X
PROV2842;欧莱克斯桑德里夫卡;;;;;;;;;;X
PROV2843;第聂伯罗彼得罗夫斯克;;;;;;;;;;X
PROV2844;卡拉斯诺尔尼伊斯克;;;;;;;;;;X
PROV2845;戈尔洛夫卡;;;;;;;;;;X
PROV2846;安夫罗西伊夫卡;;;;;;;;;;X
PROV2847;诺瓦沙克廷斯克;;;;;;;;;;X
PROV2848;阿克萨伊;;;;;;;;;;X
PROV2849;梅利霍夫斯卡亚;;;;;;;;;;X
PROV2850;巴格耶夫斯卡亚;;;;;;;;;;X
PROV2851;马洛梅切蒂尼伊;;;;;;;;;;X
PROV2852;韦斯利;;;;;;;;;;X
PROV2853;纳德泽夫卡;;;;;;;;;;X
PROV2854;莫罗佐夫斯克;;;;;;;;;;X
PROV2855;切尔尼赫科斯基;;;;;;;;;;X
PROV2856;韦尔赫涅奇尔斯基;;;;;;;;;;X
PROV2857;斯大林格勒;;;;;;;;;;X
PROV2858;列宁斯克;;;;;;;;;;X
PROV2859;科洛博夫卡;;;;;;;;;;X
PROV2860;萨伊金;;;;;;;;;;X
PROV2861;乌尔达;;;;;;;;;;X
PROV2862;博尔利;;;;;;;;;;X
PROV2863;乌亚力;;;;;;;;;;X
PROV2864;泽廖诺耶;;;;;;;;;;X
PROV2865;卡尼维尔;;;;;;;;;;X
PROV2866;芒特斯科特;;;;;;;;;;X
PROV2867;克巴尔特;;;;;;;;;;X
PROV2868;特米斯卡明;;;;;;;;;;X
PROV2869;瓦讷;;;;;;;;;;X
PROV2870;南特;;;;;;;;;;X
PROV2871;拉弗莱彻;;;;;;;;;;X
PROV2872;查图杜洛尔;;;;;;;;;;X
PROV2873;波洛伊斯;;;;;;;;;;X
PROV2874;安腾佩斯;;;;;;;;;;X
PROV2875;蒙塔吉斯;;;;;;;;;;X
PROV2876;茹瓦尼;;;;;;;;;;X
PROV2877;马里勒坎普;;;;;;;;;;X
PROV2878;查乌蒙特;;;;;;;;;;X
PROV2879;米尔古;;;;;;;;;;X
PROV2880;圣迪耶;;;;;;;;;;X
PROV2881;哈古瑙;;;;;;;;;;X
PROV2882;巴登—巴登;;;;;;;;;;X
PROV2883;库兹洛索;;;;;;;;;;X
PROV2884;乌尔姆;;;;;;;;;;X
PROV2885;多瑙华斯;;;;;;;;;;X
PROV2886;因格尔斯塔德;;;;;;;;;;X
PROV2887;斯塔宾;;;;;;;;;;X
PROV2888;帕绍;;;;;;;;;;X
PROV2889;捷克克鲁姆洛夫;;;;;;;;;;X
PROV2890;茨韦特尔;;;;;;;;;;X
PROV2891;霍拉布伦;;;;;;;;;;X
PROV2892;森尼卡;;;;;;;;;;X
PROV2893;普利斯坦尼;;;;;;;;;;X
PROV2894;托普卡尼;;;;;;;;;;X
PROV2895;班斯卡比斯特里察;;;;;;;;;;X
PROV2896;布雷兹诺;;;;;;;;;;X
PROV2897;科希策;;;;;;;;;;X
PROV2898;乌日哥罗德;;;;;;;;;;X
PROV2899;沃洛韦茨;;;;;;;;;;X
PROV2900;沃勒夫;;;;;;;;;;X
PROV2901;波什齐夫;;;;;;;;;;X
PROV2902;肖提奴;;;;;;;;;;X
PROV2903;亚姆比尔;;;;;;;;;;X
PROV2904;乌尔亚罗夫卡;;;;;;;;;;X
PROV2905;维尔珊卡;;;;;;;;;;X
PROV2906;诺沃米奥洛得;;;;;;;;;;X
PROV2907;德鲁哈;;;;;;;;;;X
PROV2908;奥莱喀山德里亚;;;;;;;;;;X
PROV2909;聂伯罗捷尔任斯克;;;;;;;;;;X
PROV2910;谢尼尔尼科夫;;;;;;;;;;X
PROV2911;斯大林市;;;;;;;;;;X
